id,target_cell,method,measured_gap,measured_fail,pred_gap
20211206_25443__72806280__25::al__hepg2__0,HepG2,al,0.074,0,1.7024348
20211214_111905__704605__2877::sa_rep__sknsh__0,SKNSH,sa_rep,-0.241,1,-0.49758935
20211207_152258__777391__1095::sa__sknsh__0,SKNSH,sa,1.414,0,-0.14466548
20211212_85225__619474__1068::fsp__k562__3,K562,fsp,4.392,0,-0.0041041374
20211212_92818__893131__761::fsp__k562__2,K562,fsp,3.704,0,-0.23566961
20211214_111905__704605__812::sa_rep__sknsh__0,SKNSH,sa_rep,-0.41,1,-0.26608387
20211212_10357__323391__1442::fsp__k562__0,K562,fsp,5.777,0,3.244749
20211212_82245__817810__1112::fsp__sknsh__3,SKNSH,fsp,2.711,0,0.21651483
20211206_221956__59439361__1102::al__k562__0,K562,al,5.66,0,3.4074452
20211210_221758__613002__174::hmc__hepg2__0,HepG2,hmc,1.356,0,0.83151865
20211214_94001__624120__1266::sa_rep__k562__0,K562,sa_rep,1.15,0,1.7666531
20211210_223000__164483__62::hmc__sknsh__0,SKNSH,hmc,2.119,0,0.35647035
20211214_100033__420816__2037::sa_rep__hepg2__0,HepG2,sa_rep,0.065,0,1.9125849
20211210_223601__361569__455::hmc__sknsh__0,SKNSH,hmc,0.977,0,0.24642377
20211214_100033__420816__2273::sa_rep__hepg2__0,HepG2,sa_rep,0.089,0,0.7753911
20211206_221956__59439361__61::al__k562__0,K562,al,6.024,0,4.011393
20211214_100033__420816__3220::sa_rep__hepg2__0,HepG2,sa_rep,0.968,0,0.56595254
20211212_55149__346635__503::fsp__hepg2__1,HepG2,fsp,3.102,0,2.449505
20211207_212124__46481152__3536::al__sknsh__0,SKNSH,al,2.682,0,-0.20044392
20211207_212124__46481152__3148::al__sknsh__0,SKNSH,al,1.536,0,-0.259198
20211212_10357__323391__868::fsp__k562__0,K562,fsp,5.74,0,4.1860733
20211212_24754__730114__554::fsp__k562__1,K562,fsp,5.613,0,2.0818849
20211212_122659__199840__1622::fsp__sknsh__5,SKNSH,fsp,-0.273,1,-0.21297127
20211210_220819__498877__149::hmc__k562__0,K562,hmc,4.283,0,0.6071116
20211210_223336__628085__218::hmc__sknsh__0,SKNSH,hmc,0.786,0,-0.14472598
20211214_111905__704605__2911::sa_rep__sknsh__0,SKNSH,sa_rep,0.175,0,-0.33596128
20211207_234119__367484__157::sa__k562__0,K562,sa,4.844,0,2.6972303
20211210_221646__981484__123::hmc__k562__0,K562,hmc,3.351,0,1.3831043
20211206_24503__33072627__1462::al__hepg2__0,HepG2,al,3.21,0,1.9376073
20211212_82245__817810__755::fsp__sknsh__2,SKNSH,fsp,1.232,0,0.3113513
20211207_212124__46481152__1960::al__sknsh__0,SKNSH,al,0.24,0,0.13008258
20211210_222736__775920__430::hmc__hepg2__0,HepG2,hmc,0.728,0,0.48810953
20211207_212124__46481152__2354::al__sknsh__0,SKNSH,al,5.349,0,0.0631876
20211212_73316__958155__950::fsp__sknsh__2,SKNSH,fsp,3.269,0,0.16209698
20211207_100944__255626__475::sa__hepg2__0,HepG2,sa,3.522,0,1.7030721
20211207_112927__175796__404::sa__hepg2__0,HepG2,sa,5.394,0,1.58411
20211206_221956__59439361__78::al__k562__0,K562,al,5.157,0,3.5123
20211214_100033__420816__2318::sa_rep__hepg2__0,HepG2,sa_rep,-0.107,1,0.77315784
20211214_111905__704605__267::sa_rep__sknsh__0,SKNSH,sa_rep,0.348,0,-0.46034688
20211212_92818__893131__692::fsp__k562__1,K562,fsp,5.779,0,0.49949178
20211208_2954__56294947__18::al__k562__3,K562,al,5.377,0,1.9716222
20211212_75659__621411__581::fsp__sknsh__1,SKNSH,fsp,1.391,0,-0.25783166
20211212_12620__229779__1855::fsp__hepg2__0,HepG2,fsp,2.464,0,2.850861
20211212_61436__944763__1050::fsp__hepg2__3,HepG2,fsp,3.625,0,1.2103114
20211212_75659__621411__1641::fsp__sknsh__5,SKNSH,fsp,0.452,0,-0.2686457
20211212_92818__893131__1719::fsp__k562__5,K562,fsp,0.0,1,-0.18355227
20211210_224050__335618__308::hmc__sknsh__0,SKNSH,hmc,2.219,0,0.7079701
20211207_152258__777391__812::sa__sknsh__0,SKNSH,sa,2.199,0,-0.0947759
20211210_223601__361569__187::hmc__sknsh__0,SKNSH,hmc,0.984,0,0.22578415
20211206_221956__59439361__1713::al__k562__0,K562,al,6.207,0,2.3975961
20211214_100033__420816__3402::sa_rep__hepg2__0,HepG2,sa_rep,0.847,0,0.88347316
20211206_24503__33072627__552::al__hepg2__0,HepG2,al,3.008,0,1.8344102
20211210_220554__102599__68::hmc__k562__0,K562,hmc,4.324,0,1.1302445
20211207_163007__848589__5627::sa__sknsh__4,SKNSH,sa,1.579,0,-0.047628224
20211210_223825__729421__155::hmc__sknsh__0,SKNSH,hmc,1.108,0,-0.77840924
20211212_92818__893131__653::fsp__k562__1,K562,fsp,2.2,0,0.40889823
20211207_185623__627393__1840::sa__sknsh__0,SKNSH,sa,1.772,0,0.46204704
20211208_10519__82733188__15::al__k562__5,K562,al,4.062,0,3.1781037
20211210_223713__377193__372::hmc__sknsh__0,SKNSH,hmc,2.081,0,0.62603587
20211210_222022__565195__90::hmc__hepg2__0,HepG2,hmc,2.026,0,0.32704476
20211206_24503__33072627__2394::al__hepg2__0,HepG2,al,2.994,0,1.9070451
20211207_100944__255626__5718::sa__hepg2__4,HepG2,sa,1.98,0,0.64921755
20211206_221956__59439361__2290::al__k562__0,K562,al,4.136,0,3.265438
20211207_152258__777391__2971::sa__sknsh__1,SKNSH,sa,2.58,0,0.23599035
20211206_25854__92323787__9::al__k562__0,K562,al,5.207,0,3.6401794
20211212_75659__621411__1658::fsp__sknsh__5,SKNSH,fsp,1.006,0,-0.36264697
20211212_10357__323391__1301::fsp__k562__0,K562,fsp,7.559,0,4.5259438
20211210_223000__164483__318::hmc__sknsh__0,SKNSH,hmc,0.216,0,0.07924722
20211207_85512__472183__207::sa__hepg2__0,HepG2,sa,4.315,0,1.0521998
20211214_94001__624120__1541::sa_rep__k562__0,K562,sa_rep,1.192,0,-0.12660968
20211212_14909__942569__1678::fsp__sknsh__0,SKNSH,fsp,4.408,0,-0.36245608
20211214_94001__624120__3371::sa_rep__k562__0,K562,sa_rep,1.008,0,1.8114629
20211210_220819__498877__441::hmc__k562__0,K562,hmc,2.347,0,0.9381126
20211212_14909__942569__361::fsp__sknsh__0,SKNSH,fsp,2.772,0,0.2524309
20211206_221956__59439361__3172::al__k562__0,K562,al,3.593,0,3.173401
20211210_222022__565195__275::hmc__hepg2__0,HepG2,hmc,1.665,0,1.4576612
20211212_85225__619474__1028::fsp__k562__3,K562,fsp,0.563,0,1.4275141
20211207_163007__848589__5248::sa__sknsh__4,SKNSH,sa,0.855,0,0.059147
20211207_141610__992334__5044::sa__sknsh__4,SKNSH,sa,0.097,0,-0.9002644
20211208_54338__84059769__58::al__sknsh__5,SKNSH,al,3.889,0,0.48257303
20211207_73549__261982__646::sa__hepg2__0,HepG2,sa,4.525,0,2.4288049
20211208_22639__44591335__99::al__hepg2__2,HepG2,al,3.175,0,2.6850593
20211212_10357__323391__550::fsp__k562__0,K562,fsp,5.232,0,2.64369
20211207_85512__472183__436::sa__hepg2__0,HepG2,sa,1.322,0,2.0108874
20211212_61436__944763__1658::fsp__hepg2__5,HepG2,fsp,4.322,0,0.81005627
20211212_73316__958155__902::fsp__sknsh__2,SKNSH,fsp,1.301,0,0.9211534
20211207_224529__679056__5334::sa__k562__4,K562,sa,1.218,0,1.0870233
20211212_75659__621411__1162::fsp__sknsh__3,SKNSH,fsp,0.738,0,-0.25386518
20211210_220932__827123__294::hmc__k562__0,K562,hmc,1.879,0,1.0271747
20211214_111905__704605__245::sa_rep__sknsh__0,SKNSH,sa_rep,-0.16,1,0.1697826
20211214_100033__420816__1156::sa_rep__hepg2__0,HepG2,sa_rep,0.112,0,0.95502007
20211210_221421__693103__349::hmc__k562__0,K562,hmc,4.633,0,1.2749652
20211210_223336__628085__139::hmc__sknsh__0,SKNSH,hmc,1.217,0,0.12578355
20211212_10357__323391__488::fsp__k562__0,K562,fsp,6.612,0,4.3045034
20211207_224529__679056__4643::sa__k562__3,K562,sa,2.182,0,-0.012184955
20211212_24754__730114__1400::fsp__k562__4,K562,fsp,1.759,0,1.1529461
20211212_10357__323391__339::fsp__k562__0,K562,fsp,6.361,0,3.108585
20211207_214935__668330__904::sa__k562__0,K562,sa,2.594,0,2.0622494
20211212_52639__969454__843::fsp__hepg2__2,HepG2,fsp,2.64,0,1.7189183
20211207_85512__472183__6937::sa__hepg2__5,HepG2,sa,1.03,0,1.2056684
20211207_205407__862697__6884::sa__k562__5,K562,sa,4.037,0,2.603312
20211212_12620__229779__254::fsp__hepg2__0,HepG2,fsp,3.481,0,1.4523467
20211212_55149__346635__1716::fsp__hepg2__5,HepG2,fsp,2.071,0,0.56261885
20211214_94001__624120__1192::sa_rep__k562__0,K562,sa_rep,1.118,0,0.79731905
20211214_94001__624120__2106::sa_rep__k562__0,K562,sa_rep,0.426,0,1.7053297
20211212_24754__730114__999::fsp__k562__2,K562,fsp,3.985,0,0.22483674
20211214_94001__624120__2923::sa_rep__k562__0,K562,sa_rep,1.148,0,0.4963882
20211210_222135__426940__44::hmc__hepg2__0,HepG2,hmc,3.129,0,0.440716
20211210_223601__361569__288::hmc__sknsh__0,SKNSH,hmc,1.23,0,-0.112188056
20211214_94001__624120__2852::sa_rep__k562__0,K562,sa_rep,1.413,0,1.387059
20211208_20816__55133248__61::al__hepg2__1,HepG2,al,2.847,0,2.7880795
20211207_185623__627393__922::sa__sknsh__0,SKNSH,sa,2.309,0,-0.15249836
20211207_224529__679056__2547::sa__k562__1,K562,sa,1.829,0,0.9897827
20211210_223449__975596__360::hmc__sknsh__0,SKNSH,hmc,1.776,0,0.0888232
20211210_200256__612928__1580::fsp_uc__hepg2__0,HepG2,fsp_uc,5.104,0,4.273719
20211212_55149__346635__1308::fsp__hepg2__4,HepG2,fsp,2.874,0,0.6194108
20211214_100033__420816__2480::sa_rep__hepg2__0,HepG2,sa_rep,0.636,0,1.2573051
20211207_212124__46481152__439::al__sknsh__0,SKNSH,al,-0.523,1,0.2679128
20211212_45907__313665__380::fsp__hepg2__0,HepG2,fsp,6.41,0,2.0892355
20211207_85512__472183__1031::sa__hepg2__0,HepG2,sa,4.49,0,1.5338786
20211212_22207__477844__1728::fsp__k562__5,K562,fsp,1.695,0,-0.18918383
20211214_94001__624120__868::sa_rep__k562__0,K562,sa_rep,1.697,0,2.2037303
20211207_163007__848589__6698::sa__sknsh__5,SKNSH,sa,5.911,0,0.17760432
20211210_200256__612928__750::fsp_uc__hepg2__0,HepG2,fsp_uc,4.697,0,3.4593163
20211214_111905__704605__3649::sa_rep__sknsh__0,SKNSH,sa_rep,0.395,0,0.0032235384
20211212_24754__730114__71::fsp__k562__0,K562,fsp,6.007,0,4.300594
20211207_141610__992334__1418::sa__sknsh__0,SKNSH,sa,4.159,0,0.2810607
20211210_220554__102599__475::hmc__k562__0,K562,hmc,1.787,0,0.36121735
20211206_24503__33072627__952::al__hepg2__0,HepG2,al,2.365,0,0.7465857
20211212_75659__621411__368::fsp__sknsh__0,SKNSH,fsp,3.601,0,-0.034503132
20211214_111905__704605__1643::sa_rep__sknsh__0,SKNSH,sa_rep,-0.18,1,-0.5980228
20211207_224529__679056__6520::sa__k562__5,K562,sa,3.657,0,1.5350151
20211208_32239__17214778__87::al__hepg2__5,HepG2,al,4.282,0,1.0043099
20211212_55149__346635__305::fsp__hepg2__0,HepG2,fsp,5.868,0,2.84327
20211210_220707__684703__334::hmc__k562__0,K562,hmc,2.03,0,0.7176262
20211212_92818__893131__789::fsp__k562__2,K562,fsp,4.589,0,1.7525476
20211207_152258__777391__5196::sa__sknsh__4,SKNSH,sa,1.205,0,0.622139
20211207_63610__124703__1237::sa__hepg2__0,HepG2,sa,5.538,0,2.088408
20211212_61436__944763__1611::fsp__hepg2__5,HepG2,fsp,3.052,0,2.138804
20211210_222135__426940__130::hmc__hepg2__0,HepG2,hmc,2.477,0,0.53001344
20211212_61436__944763__1085::fsp__hepg2__3,HepG2,fsp,2.968,0,2.301762
20211210_223449__975596__235::hmc__sknsh__0,SKNSH,hmc,0.035,0,-0.08069658
20211212_75659__621411__1259::fsp__sknsh__4,SKNSH,fsp,2.955,0,-0.17859837
20211210_221157__957271__440::hmc__k562__0,K562,hmc,1.47,0,0.49351603
20211212_85225__619474__395::fsp__k562__0,K562,fsp,3.268,0,2.5614474
20211206_24503__33072627__2146::al__hepg2__0,HepG2,al,5.811,0,2.1346598
20211212_52639__969454__588::fsp__hepg2__1,HepG2,fsp,2.127,0,1.4043889
20211214_94001__624120__3336::sa_rep__k562__0,K562,sa_rep,2.778,0,3.3542843
20211210_223938__220016__286::hmc__sknsh__0,SKNSH,hmc,0.215,0,-0.1306749
20211214_94001__624120__2325::sa_rep__k562__0,K562,sa_rep,0.219,0,3.0055733
20211207_212124__46481152__682::al__sknsh__0,SKNSH,al,2.328,0,0.14139926
20211212_10357__323391__1522::fsp__k562__0,K562,fsp,5.956,0,4.439781
20211207_212124__46481152__2876::al__sknsh__0,SKNSH,al,2.393,0,-0.05847025
20211212_12620__229779__1848::fsp__hepg2__0,HepG2,fsp,3.946,0,1.8605766
20211214_100033__420816__574::sa_rep__hepg2__0,HepG2,sa_rep,-0.172,1,0.80238795
20211212_24754__730114__227::fsp__k562__0,K562,fsp,5.706,0,4.0924025
20211212_45907__313665__953::fsp__hepg2__2,HepG2,fsp,2.712,0,2.9168828
20211210_220554__102599__478::hmc__k562__0,K562,hmc,2.569,0,0.6902559
20211212_22207__477844__1208::fsp__k562__3,K562,fsp,0.689,0,-0.35334092
20211207_152258__777391__2185::sa__sknsh__1,SKNSH,sa,2.72,0,0.070497185
20211207_195336__853804__793::sa__k562__0,K562,sa,7.652,0,4.7074394
20211213_141525__841365__289::hmc__hepg2__0,HepG2,hmc,-0.952,1,0.023235634
20211207_234119__367484__718::sa__k562__0,K562,sa,1.653,0,3.5109313
20211212_55149__346635__976::fsp__hepg2__2,HepG2,fsp,2.154,0,1.2762862
20211212_92818__893131__1648::fsp__k562__5,K562,fsp,2.034,0,0.1645284
20211212_22207__477844__10::fsp__k562__0,K562,fsp,6.22,0,4.6793923
20211212_10357__323391__833::fsp__k562__0,K562,fsp,5.549,0,5.634025
20211207_195336__853804__5432::sa__k562__4,K562,sa,1.232,0,0.14005329
20211208_4744__21972583__44::al__k562__4,K562,al,5.923,0,2.081063
20211212_92818__893131__21::fsp__k562__0,K562,fsp,3.637,0,2.8854532
20211207_224529__679056__2398::sa__k562__1,K562,sa,2.94,0,1.8098112
20211207_212124__46481152__572::al__sknsh__0,SKNSH,al,0.626,0,0.14780667
20211207_185623__627393__804::sa__sknsh__0,SKNSH,sa,4.061,0,0.64589643
20211207_212124__46481152__2619::al__sknsh__0,SKNSH,al,4.794,0,-0.37797576
20211207_214935__668330__2818::sa__k562__1,K562,sa,3.198,0,0.91094476
20211212_22207__477844__1078::fsp__k562__3,K562,fsp,1.746,0,-1.8910608
20211210_220707__684703__133::hmc__k562__0,K562,hmc,2.961,0,1.2835323
20211212_22207__477844__1296::fsp__k562__4,K562,fsp,2.907,0,0.070879504
20211212_82245__817810__243::fsp__sknsh__0,SKNSH,fsp,3.003,0,-0.23137173
20211210_221309__146215__11::hmc__k562__0,K562,hmc,0.542,0,-0.1907787
20211207_214935__668330__5120::sa__k562__4,K562,sa,1.382,0,0.34157705
20211212_10357__323391__774::fsp__k562__0,K562,fsp,4.651,0,4.1403627
20211212_55149__346635__210::fsp__hepg2__0,HepG2,fsp,4.004,0,3.1640549
20211210_220707__684703__132::hmc__k562__0,K562,hmc,1.56,0,0.56305826
20211207_63610__124703__1863::sa__hepg2__0,HepG2,sa,5.95,0,2.271738
20211214_111905__704605__2455::sa_rep__sknsh__0,SKNSH,sa_rep,-0.195,1,-0.14397009
20211213_142614__766736__272::hmc__sknsh__0,SKNSH,hmc,-0.858,1,-0.30994475
20211207_205407__862697__312::sa__k562__0,K562,sa,4.041,0,2.1975937
20211212_75659__621411__134::fsp__sknsh__0,SKNSH,fsp,3.174,0,0.88498557
20211214_111905__704605__2370::sa_rep__sknsh__0,SKNSH,sa_rep,3.96,0,0.20238154
20211206_24503__33072627__88::al__hepg2__0,HepG2,al,1.461,0,1.5886867
20211207_100944__255626__5906::sa__hepg2__4,HepG2,sa,0.767,0,0.47369647
20211212_12620__229779__53::fsp__hepg2__0,HepG2,fsp,4.855,0,2.4398856
20211212_92818__893131__965::fsp__k562__2,K562,fsp,0.738,0,-0.44001365
20211206_221956__59439361__495::al__k562__0,K562,al,6.306,0,4.0019126
20211207_234119__367484__6249::sa__k562__5,K562,sa,3.236,0,0.13667911
20211207_195336__853804__4215::sa__k562__3,K562,sa,2.737,0,1.0869987
20211212_12620__229779__831::fsp__hepg2__0,HepG2,fsp,3.903,0,1.9972272
20211212_14909__942569__1357::fsp__sknsh__0,SKNSH,fsp,3.039,0,0.69886184
20211212_55149__346635__1117::fsp__hepg2__3,HepG2,fsp,3.942,0,2.2001963
20211212_82245__817810__1227::fsp__sknsh__3,SKNSH,fsp,2.42,0,0.32485375
20211207_234119__367484__6647::sa__k562__5,K562,sa,5.057,0,1.6636804
20211210_223336__628085__167::hmc__sknsh__0,SKNSH,hmc,1.188,0,0.13933784
20211207_85512__472183__1131::sa__hepg2__0,HepG2,sa,1.845,0,1.4964468
20211212_75659__621411__1396::fsp__sknsh__4,SKNSH,fsp,0.86,0,0.61351156
20211212_22207__477844__1679::fsp__k562__5,K562,fsp,1.685,0,0.19687045
20211212_82245__817810__1281::fsp__sknsh__4,SKNSH,fsp,2.189,0,0.11880201
20211212_85225__619474__1456::fsp__k562__4,K562,fsp,3.339,0,0.65920186
20211207_195336__853804__374::sa__k562__0,K562,sa,5.01,0,3.115532
20211212_61436__944763__1162::fsp__hepg2__3,HepG2,fsp,0.644,0,1.7013795
20211212_73316__958155__1237::fsp__sknsh__3,SKNSH,fsp,1.857,0,-0.09431488
20211207_185623__627393__3221::sa__sknsh__2,SKNSH,sa,0.298,0,-0.35961866
20211207_141610__992334__1925::sa__sknsh__0,SKNSH,sa,4.517,0,-0.0067749023
20211214_111905__704605__3126::sa_rep__sknsh__0,SKNSH,sa_rep,0.333,0,0.15315878
20211212_122659__199840__817::fsp__sknsh__2,SKNSH,fsp,2.824,0,-0.55415785
20211214_94001__624120__3293::sa_rep__k562__0,K562,sa_rep,1.586,0,1.5715599
20211212_12620__229779__438::fsp__hepg2__0,HepG2,fsp,2.403,0,2.6601064
20211212_85225__619474__1090::fsp__k562__3,K562,fsp,2.845,0,0.016317427
20211212_52639__969454__1690::fsp__hepg2__5,HepG2,fsp,5.062,0,2.4704802
20211212_82245__817810__453::fsp__sknsh__0,SKNSH,fsp,3.314,0,-0.16484511
20211212_22207__477844__403::fsp__k562__0,K562,fsp,4.213,0,3.417426
20211206_24503__33072627__295::al__hepg2__0,HepG2,al,5.757,0,1.6504043
20211214_111905__704605__293::sa_rep__sknsh__0,SKNSH,sa_rep,2.772,0,-0.35059363
20211207_212124__46481152__1399::al__sknsh__0,SKNSH,al,2.818,0,0.41805172
20211207_112927__175796__1585::sa__hepg2__0,HepG2,sa,0.064,0,1.697891
20211210_221309__146215__152::hmc__k562__0,K562,hmc,1.715,0,0.5532323
20211212_82245__817810__1390::fsp__sknsh__4,SKNSH,fsp,2.583,0,-0.15295303
20211213_141749__270660__31::hmc__hepg2__0,HepG2,hmc,-1.252,1,-1.1584375
20211207_205407__862697__70::sa__k562__0,K562,sa,7.013,0,3.907118
20211207_85512__472183__1929::sa__hepg2__0,HepG2,sa,4.81,0,1.526964
20211212_85225__619474__126::fsp__k562__0,K562,fsp,6.103,0,4.097259
20211206_24503__33072627__3983::al__hepg2__0,HepG2,al,1.419,0,1.7496105
20211207_152258__777391__3407::sa__sknsh__2,SKNSH,sa,1.353,0,0.17253855
20211207_214935__668330__0::sa__k562__0,K562,sa,5.116,0,2.4995093
20211212_75659__621411__1318::fsp__sknsh__4,SKNSH,fsp,7.036,0,0.17122674
20211212_85225__619474__819::fsp__k562__2,K562,fsp,3.712,0,0.7173052
20211208_45216__32596306__53::al__sknsh__2,SKNSH,al,3.917,0,0.35990667
20211212_55149__346635__192::fsp__hepg2__0,HepG2,fsp,3.8,0,1.0032777
20211207_214935__668330__4397::sa__k562__3,K562,sa,1.214,0,0.61696666
20211210_223713__377193__95::hmc__sknsh__0,SKNSH,hmc,0.186,0,-0.23056158
20211206_221956__59439361__1240::al__k562__0,K562,al,3.759,0,1.609451
20211207_152258__777391__595::sa__sknsh__0,SKNSH,sa,5.691,0,-0.23815286
20211212_10357__323391__1251::fsp__k562__0,K562,fsp,6.679,0,4.0408974
20211206_24503__33072627__3083::al__hepg2__0,HepG2,al,-0.395,1,1.4595662
20211210_195715__852420__154::fsp_uc__k562__0,K562,fsp_uc,5.541,0,7.169038
20211214_94001__624120__2136::sa_rep__k562__0,K562,sa_rep,1.343,0,1.5203966
20211213_142614__766736__98::hmc__sknsh__0,SKNSH,hmc,-1.899,1,-1.4740908
20211210_221044__191551__268::hmc__k562__0,K562,hmc,3.183,0,1.2774773
20211210_200256__612928__384::fsp_uc__hepg2__0,HepG2,fsp_uc,5.052,0,4.0525517
20211214_100033__420816__1687::sa_rep__hepg2__0,HepG2,sa_rep,1.011,0,0.5813089
20211207_214935__668330__4325::sa__k562__3,K562,sa,4.621,0,1.3712819
20211207_141610__992334__2033::sa__sknsh__1,SKNSH,sa,2.291,0,0.40297863
20211212_24754__730114__68::fsp__k562__0,K562,fsp,4.92,0,3.4867024
20211206_25708__20020621__80::al__hepg2__4,HepG2,al,4.038,0,2.1661456
20211206_24503__33072627__637::al__hepg2__0,HepG2,al,1.367,0,1.4042766
20211206_221956__59439361__1762::al__k562__0,K562,al,6.528,0,2.7477121
20211212_24754__730114__820::fsp__k562__2,K562,fsp,3.175,0,0.75558215
20211207_224529__679056__4372::sa__k562__3,K562,sa,4.885,0,0.9999777
20211212_10357__323391__1144::fsp__k562__0,K562,fsp,5.628,0,4.674394
20211212_14909__942569__1642::fsp__sknsh__0,SKNSH,fsp,2.079,0,-0.12719846
20211213_142125__108786__220::hmc__sknsh__0,SKNSH,hmc,-2.567,1,-0.2829001
20211213_142502__650549__110::hmc__sknsh__0,SKNSH,hmc,-1.736,1,-0.37639305
20211206_221956__59439361__1689::al__k562__0,K562,al,6.429,0,2.7189813
20211214_100033__420816__3740::sa_rep__hepg2__0,HepG2,sa_rep,0.634,0,1.8516299
20211207_212124__46481152__2208::al__sknsh__0,SKNSH,al,3.399,0,0.09851283
20211212_61436__944763__1491::fsp__hepg2__4,HepG2,fsp,1.407,0,1.1653316
20211207_185623__627393__1649::sa__sknsh__0,SKNSH,sa,4.513,0,-0.64597607
20211214_111905__704605__3884::sa_rep__sknsh__0,SKNSH,sa_rep,0.308,0,-0.5301878
20211207_112927__175796__5737::sa__hepg2__4,HepG2,sa,1.84,0,0.9296324
20211206_24503__33072627__1874::al__hepg2__0,HepG2,al,3.665,0,1.4463298
20211207_175000__383007__6256::sa__sknsh__5,SKNSH,sa,1.124,0,-0.68420583
20211212_22207__477844__1571::fsp__k562__5,K562,fsp,1.264,0,-0.32937807
20211207_100944__255626__3843::sa__hepg2__2,HepG2,sa,2.716,0,1.294585
20211212_52639__969454__1164::fsp__hepg2__3,HepG2,fsp,2.9,0,2.69659
20211212_82245__817810__1351::fsp__sknsh__4,SKNSH,fsp,2.652,0,-0.5792222
20211207_152258__777391__1852::sa__sknsh__0,SKNSH,sa,0.732,0,0.3577324
20211214_100033__420816__2543::sa_rep__hepg2__0,HepG2,sa_rep,0.14,0,0.90753126
20211207_195336__853804__1167::sa__k562__0,K562,sa,5.897,0,3.3149285
20211207_175000__383007__5671::sa__sknsh__4,SKNSH,sa,2.148,0,-0.18359497
20211207_85512__472183__277::sa__hepg2__0,HepG2,sa,1.214,0,1.3792245
20211207_224529__679056__560::sa__k562__0,K562,sa,2.746,0,2.1429222
20211207_224529__679056__1742::sa__k562__0,K562,sa,6.61,0,3.5021052
20211214_111905__704605__963::sa_rep__sknsh__0,SKNSH,sa_rep,0.635,0,0.24721262
20211212_45907__313665__1580::fsp__hepg2__5,HepG2,fsp,3.495,0,1.6560833
20211210_220554__102599__143::hmc__k562__0,K562,hmc,3.555,0,0.86171025
20211207_85512__472183__5219::sa__hepg2__4,HepG2,sa,1.611,0,1.6721597
20211214_94001__624120__3146::sa_rep__k562__0,K562,sa_rep,0.93,0,1.051636
20211207_212124__46481152__3013::al__sknsh__0,SKNSH,al,2.161,0,0.47170162
20211207_100944__255626__544::sa__hepg2__0,HepG2,sa,0.015,0,1.4692178
20211210_220554__102599__445::hmc__k562__0,K562,hmc,2.972,0,1.2490262
20211210_220932__827123__70::hmc__k562__0,K562,hmc,2.208,0,0.71010363
20211214_94001__624120__510::sa_rep__k562__0,K562,sa_rep,1.765,0,1.2417182
20211207_175000__383007__1891::sa__sknsh__0,SKNSH,sa,2.547,0,-0.030489326
20211213_142125__108786__234::hmc__sknsh__0,SKNSH,hmc,-1.864,1,-1.2089822
20211212_85225__619474__1352::fsp__k562__4,K562,fsp,1.604,0,0.479949
20211206_24503__33072627__1481::al__hepg2__0,HepG2,al,3.784,0,1.1192893
20211214_94001__624120__3697::sa_rep__k562__0,K562,sa_rep,1.838,0,1.121701
20211212_24754__730114__386::fsp__k562__0,K562,fsp,6.912,0,3.8884182
20211212_82245__817810__357::fsp__sknsh__0,SKNSH,fsp,1.699,0,0.24513423
20211207_73549__261982__4211::sa__hepg2__3,HepG2,sa,2.464,0,1.6363657
20211207_212124__46481152__374::al__sknsh__0,SKNSH,al,2.033,0,0.22557926
20211207_73549__261982__577::sa__hepg2__0,HepG2,sa,2.965,0,1.0989127
