pred_gap,fail
-0.30029544,0
-0.30029434,0
-0.30026615,0
-0.2999816,0
-0.29969263,0
-0.29963666,0
-0.29921746,0
-0.29872462,1
-0.2983899,1
-0.2974768,0
-0.29747435,0
-0.29743066,0
-0.29673603,0
-0.2964983,1
-0.2964548,0
-0.29634553,1
-0.29622954,1
-0.29621077,0
-0.29619464,0
-0.29586935,0
-0.29560924,0
-0.29556307,0
-0.29555935,0
-0.29548004,0
-0.2954695,1
-0.29528797,0
-0.29520404,1
-0.2949005,0
-0.2948438,0
-0.29458305,0
-0.2945528,0
-0.29433358,0
-0.29431593,0
-0.294182,0
-0.29416853,0
-0.29403755,0
-0.2940023,0
-0.29397106,0
-0.29376233,0
-0.2934425,0
-0.2934074,0
-0.29338375,0
-0.2933098,0
-0.29324883,0
-0.2929433,0
-0.29286635,0
-0.29243827,0
-0.29219055,0
-0.29142866,0
-0.2913633,0
-0.29102445,0
-0.290987,0
-0.29076612,0
-0.290646,0
-0.29061309,0
-0.29043376,0
-0.29039404,0
-0.28948092,0
-0.289426,0
-0.28941813,1
-0.28939322,0
-0.28930852,1
-0.2892118,0
-0.28910786,0
-0.2890793,0
-0.28878698,0
-0.28871134,0
-0.28811574,0
-0.28805012,1
-0.28797567,1
-0.2878002,0
-0.28769004,0
-0.28765202,0
-0.287614,0
-0.28733355,0
-0.28720748,0
-0.28720677,1
-0.28719997,0
-0.28693718,0
-0.28683853,0
-0.28682888,0
-0.28660712,1
-0.28644872,0
-0.286323,0
-0.28629214,0
-0.28629076,0
-0.28599277,1
-0.28582966,0
-0.2855729,0
-0.285343,0
-0.28521293,0
-0.28517008,0
-0.28499553,0
-0.28493243,0
-0.2848068,1
-0.28453007,0
-0.28451738,0
-0.28427464,0
-0.28418362,0
-0.28399348,1
-0.28396717,0
-0.28372118,0
-0.28340703,0
-0.28333312,0
-0.28327474,1
-0.283272,0
-0.28323722,0
-0.2829898,0
-0.2829001,1
-0.2828402,0
-0.28260493,0
-0.28260028,0
-0.28230703,0
-0.28207797,0
-0.28201425,0
-0.28175616,0
-0.2815879,0
-0.28156522,0
-0.28140372,0
-0.28120542,0
-0.28061154,0
-0.28057557,0
-0.28056347,0
-0.28048214,0
-0.28047073,0
-0.28019318,0
-0.27981806,0
-0.2797987,0
-0.2797069,0
-0.2792033,0
-0.27914578,0
-0.2790338,0
-0.27897298,0
-0.27894562,0
-0.27886283,0
-0.27880183,0
-0.27867502,1
-0.2784174,0
-0.2782383,0
-0.2781579,0
-0.2780024,0
-0.2778349,0
-0.2777064,0
-0.2776941,0
-0.27746445,0
-0.27741128,0
-0.2770666,0
-0.27701396,1
-0.27685887,0
-0.27684656,0
-0.27680182,0
-0.27639428,1
-0.2763801,0
-0.27619278,1
-0.27617273,0
-0.27600574,0
-0.2755183,0
-0.2752192,0
-0.2749518,0
-0.27487403,0
-0.27484313,1
-0.27460903,1
-0.2745687,0
-0.27450246,0
-0.27430335,0
-0.27375892,0
-0.27367753,0
-0.27366388,0
-0.27345216,0
-0.27333578,0
-0.27303678,1
-0.27291343,0
-0.27230698,0
-0.27196246,0
-0.27179146,0
-0.27154887,0
-0.27140182,0
-0.27110916,0
-0.27073073,0
-0.27055848,0
-0.27039564,0
-0.27031726,0
-0.27027476,0
-0.2700645,0
-0.2700246,1
-0.27002275,0
-0.269752,0
-0.26942953,0
-0.26930824,0
-0.2688561,0
-0.26876384,0
-0.2685971,1
-0.26856187,0
-0.26819104,0
-0.26814985,0
-0.26805446,1
-0.2679324,0
-0.26783,0
-0.26779163,1
-0.2677471,0
-0.26770687,0
-0.26765445,0
-0.2676016,0
-0.2675209,0
-0.26746172,1
-0.26710433,0
-0.26664764,0
-0.26649874,0
-0.26621312,0
-0.26586545,0
-0.2657441,0
-0.265571,0
-0.26549646,0
-0.26524296,0
-0.26482594,0
-0.26466653,1
-0.2642653,0
-0.26401427,0
-0.2639332,0
-0.26392758,0
-0.2638873,0
-0.26371956,0
-0.26366997,0
-0.26359677,0
-0.2630955,0
-0.26304042,0
-0.26297978,0
-0.2625476,1
-0.2625382,0
-0.2624554,0
-0.26233292,1
-0.26227194,0
-0.26195002,0
-0.2619203,1
-0.2618522,0
-0.26172006,0
-0.26158464,0
-0.26154867,0
-0.26150626,0
-0.2614866,0
-0.260957,0
-0.26078516,0
-0.26071787,0
-0.2605096,1
-0.2604013,0
-0.26031667,0
-0.26019108,0
-0.26016307,0
-0.26007476,0
-0.26002398,0
-0.26001287,0
-0.25947654,1
-0.25901663,0
-0.25896236,0
-0.25883472,0
-0.25852144,0
-0.2584874,0
-0.25801948,0
-0.25785062,0
-0.2577855,0
-0.25742304,0
-0.2570421,0
-0.2569786,0
-0.25681627,0
-0.25653982,0
-0.25651622,0
-0.25627708,0
-0.25592571,0
-0.255922,1
-0.25591457,0
-0.25590956,0
-0.25588936,0
-0.25579724,0
-0.25563145,0
-0.25553754,0
-0.25551486,0
-0.25536132,0
-0.25507563,0
-0.25489807,0
-0.25478774,0
-0.2547741,0
-0.25433528,0
-0.25415963,0
-0.25413752,0
-0.25406006,0
-0.253896,0
-0.25358307,1
-0.2533798,1
-0.25298762,0
-0.2527126,0
-0.2523509,0
-0.2523412,0
-0.2521711,0
-0.2520072,0
-0.25177336,0
-0.25156808,0
-0.2515651,0
-0.2514643,0
-0.251168,0
-0.25102806,1
-0.2507868,0
-0.25048018,0
-0.25028718,0
-0.25005406,0
-0.24931048,0
-0.24923548,0
-0.2489411,1
-0.2488903,0
-0.24880746,0
-0.24879095,0
-0.248576,1
-0.24848798,0
-0.24817383,0
-0.24812931,0
-0.24808812,0
-0.24791232,0
-0.24756557,0
-0.24753606,0
-0.2474429,0
-0.24721718,0
-0.24713808,0
-0.24698758,1
-0.24697173,0
-0.24695322,0
-0.24685058,0
-0.24680811,0
-0.2467753,0
-0.24663186,0
-0.24660051,0
-0.24656093,0
-0.24643731,0
-0.24634829,0
-0.24622321,0
-0.24550477,0
-0.24536243,0
-0.24514532,0
-0.24501848,0
-0.24496174,0
-0.24492374,0
-0.2446768,0
-0.2441848,0
-0.2440232,0
-0.24396014,0
-0.24379322,0
-0.24353436,1
-0.2432003,0
-0.24318272,0
-0.24278057,0
-0.24271655,0
-0.2426503,0
-0.24243362,1
-0.24228813,0
-0.24219942,1
-0.24216187,0
-0.24206227,0
-0.2420395,1
-0.24192747,0
-0.24189791,0
-0.24164873,0
-0.24161041,0
-0.24152687,0
-0.24149561,0
-0.24140777,0
-0.24106303,0
-0.24105716,0
-0.24099636,0
-0.24094713,0
-0.24062143,0
-0.24023904,0
-0.24021715,1
-0.2401403,1
-0.24011314,0
-0.24011077,1
-0.24000627,0
-0.23967507,0
-0.239544,0
-0.23952335,0
-0.23939353,0
-0.23928562,0
-0.23916525,1
-0.23895565,0
-0.23848414,0
-0.23843925,0
-0.23825239,1
-0.23815286,0
-0.23808569,0
-0.23796982,0
-0.23761566,1
-0.23739171,0
-0.23729375,0
-0.23709328,0
-0.23683587,0
-0.23677881,0
-0.23670739,0
-0.23656818,0
-0.23656103,0
-0.23630941,0
-0.2362318,0
-0.23623072,1
-0.23620534,0
-0.23580262,0
-0.23568094,0
-0.23555319,1
-0.23541188,0
-0.23534209,0
-0.23523304,0
-0.23517987,0
-0.23509236,0
-0.23498566,0
-0.23480839,1
-0.23477994,0
-0.23419556,0
-0.2337574,0
-0.23366833,0
-0.23357338,0
-0.23356897,0
-0.23307243,0
-0.23306447,0
-0.2327393,0
-0.23244077,0
-0.23236364,0
-0.23208666,0
-0.23208022,0
-0.23187056,0
-0.23181318,0
-0.23176217,0
-0.23116058,0
-0.23114231,0
-0.23103759,0
-0.2309808,0
-0.23083225,0
-0.23080254,0
-0.23041958,1
-0.23027365,0
-0.23027354,0
-0.2302209,0
-0.23017308,1
-0.23015743,0
-0.22970128,0
-0.22922793,0
-0.22868463,0
-0.22847772,0
-0.22843228,0
-0.22827196,0
-0.22816443,0
-0.22807807,0
-0.22783266,0
-0.22776873,0
-0.2275581,0
-0.22743475,0
-0.22729576,0
-0.22724342,0
-0.22719604,0
-0.22718227,0
-0.22701418,0
-0.22671968,0
-0.22670671,0
-0.22644615,1
-0.22629154,0
-0.226234,0
-0.22583908,0
-0.22571225,0
-0.22565746,0
-0.2254347,0
-0.22511391,0
-0.22457695,0
-0.22455093,0
-0.22438526,0
-0.22433566,0
-0.2241661,0
-0.22416079,0
-0.22409625,0
-0.22408085,1
-0.22386736,0
-0.22383973,0
-0.22357687,0
-0.22334957,0
-0.22332191,0
-0.22314909,0
-0.22288373,0
-0.22278263,0
-0.22256313,0
-0.22244245,0
-0.2224155,0
-0.22207642,0
-0.22148967,0
-0.22128642,0
-0.22081682,0
-0.2206907,0
-0.22066933,0
-0.22046886,1
-0.22038132,0
-0.2200095,0
-0.21975213,0
-0.21966654,0
-0.21958894,0
-0.2194848,0
-0.21925768,0
-0.21917713,0
-0.2191759,0
-0.2190218,0
-0.21893594,1
-0.21860415,0
-0.2185154,0
-0.21839741,0
-0.21810359,0
-0.21793818,0
-0.21766931,0
-0.2176688,1
-0.21763325,0
-0.21754587,0
-0.21748137,0
-0.2173256,1
-0.21706425,0
-0.21682367,0
-0.21679276,0
-0.21642205,1
-0.21623081,0
-0.2160597,0
-0.21598941,0
-0.21598539,0
-0.21597297,1
-0.21596175,0
-0.21591699,0
-0.21562502,0
-0.21548583,0
-0.21523006,1
-0.21512961,0
-0.21496439,0
-0.21460064,0
-0.21436432,0
-0.21421278,0
-0.2142098,0
-0.21353686,0
-0.21346687,0
-0.21323669,0
-0.21320394,0
-0.2130773,0
-0.21301985,0
-0.21295366,1
-0.21278727,0
-0.21246266,0
-0.21211809,0
-0.21187711,0
-0.21149954,0
-0.21139905,1
-0.21113461,0
-0.21105874,1
-0.21073568,0
-0.21037272,1
-0.21031165,0
-0.2100918,0
-0.20985758,1
-0.20983842,0
-0.2095347,1
-0.20945737,0
-0.20930386,0
-0.20923758,0
-0.2087194,0
-0.20865327,1
-0.20857751,1
-0.20830107,0
-0.20826697,0
-0.20812535,0
-0.20799077,0
-0.20767689,0
-0.20754743,0
-0.20733112,0
-0.20726292,1
-0.20713598,0
-0.20700285,0
-0.20677298,0
-0.20674978,0
-0.20657562,0
-0.20653507,0
-0.20649469,0
-0.20628996,0
-0.20595524,1
-0.20583227,1
-0.20576358,1
-0.20574665,0
-0.20571935,1
-0.20559692,0
-0.20546664,0
-0.20530263,1
-0.20521578,1
-0.20498078,1
-0.204972,0
-0.20496857,1
-0.20485403,0
-0.20456302,0
-0.20423001,0
-0.20410371,0
-0.2040984,0
-0.20355904,0
-0.20351827,0
-0.20339751,0
-0.20338522,0
-0.20309806,0
-0.20294297,0
-0.20268345,0
-0.20240434,1
-0.20239139,0
-0.20228636,0
-0.20222995,0
-0.2022081,0
-0.20193234,0
-0.20181379,0
-0.20157766,0
-0.20129383,0
-0.20126358,1
-0.20124258,0
-0.20082504,0
-0.20069546,0
-0.2006661,0
-0.20030123,0
-0.2001028,0
-0.20002806,0
-0.19969669,0
-0.19967401,0
-0.19953811,0
-0.19943076,0
-0.1993441,0
-0.19895622,0
-0.19893217,0
-0.1988631,0
-0.19847944,0
-0.19846047,0
-0.19819638,0
-0.19793725,1
-0.19732045,0
-0.1972785,0
-0.19715166,0
-0.19686091,1
-0.19644499,0
-0.19639236,0
-0.19629532,0
-0.19588102,1
-0.19574569,0
-0.19570398,0
-0.1955409,0
-0.19534183,0
-0.19528113,0
-0.19515571,0
-0.1949575,0
-0.19491601,0
-0.19475979,0
-0.19463527,0
-0.19402352,1
-0.19392529,0
-0.19380888,0
-0.19374156,0
-0.19368345,0
-0.19353576,1
-0.19341007,1
-0.19328979,0
-0.19328532,1
-0.19325876,0
-0.1931919,0
-0.19315934,0
-0.19309622,0
-0.1929549,0
-0.19270694,0
-0.19246155,0
-0.19229993,1
-0.19211715,0
-0.19209099,0
-0.1920464,0
-0.19203067,0
-0.19192138,0
-0.19186854,0
-0.19166994,0
-0.19161761,0
-0.19158363,0
-0.1912519,1
-0.19116259,0
-0.19084859,0
-0.1908207,0
-0.19068737,0
-0.19064596,0
-0.19063252,0
-0.1902344,0
-0.19013876,1
-0.19010901,1
-0.19000298,1
-0.18988895,0
-0.18981269,0
-0.18981066,1
-0.1897943,0
-0.18956578,1
-0.18942654,0
-0.18919271,0
-0.18916589,0
-0.18876468,1
-0.1887615,0
-0.18858004,0
-0.18856339,0
-0.1885333,0
-0.1882503,0
-0.1881817,1
-0.18800962,0
-0.1879826,0
-0.1875642,0
-0.18751734,0
-0.18750286,0
-0.18739271,0
-0.18732554,0
-0.18728852,0
-0.18685582,0
-0.18673782,0
-0.18668935,0
-0.18663333,0
-0.18650046,0
-0.18600285,0
-0.18584031,0
-0.18583053,1
-0.18574107,0
-0.18573833,0
-0.18557537,0
-0.1855635,0
-0.18545353,0
-0.1851505,0
-0.18513125,0
-0.18470871,0
-0.18465805,0
-0.18451408,0
-0.18440646,0
-0.18370041,1
-0.1836279,0
-0.18359497,0
-0.18355227,1
-0.18355066,0
-0.18337244,0
-0.18327099,1
-0.18288174,0
-0.18273175,0
-0.1825499,0
-0.1825298,0
-0.18223235,0
-0.18220407,1
-0.18207437,0
-0.18174952,0
-0.18139061,0
-0.18136239,0
-0.18128693,0
-0.18086968,1
-0.18075965,1
-0.18075013,1
-0.18073222,0
-0.18041742,0
-0.18038428,0
-0.18024272,0
-0.18012428,1
-0.18010479,0
-0.17999393,0
-0.17981017,0
-0.17963639,0
-0.17959964,0
-0.17920938,0
-0.17918734,0
-0.17913406,1
-0.17904577,0
-0.17900893,0
-0.17897516,0
-0.17880093,0
-0.17859837,0
-0.17834264,0
-0.17830217,0
-0.17829466,0
-0.17809285,0
-0.17791057,0
-0.17739117,0
-0.17725995,0
-0.17692406,1
-0.17686905,0
-0.17682049,0
-0.17667747,0
-0.17665288,0
-0.17663509,0
-0.17622557,0
-0.1762148,0
-0.17573494,0
-0.17565116,1
-0.175421,0
-0.17539847,0
-0.17533526,0
-0.175318,0
-0.17528087,0
-0.17520618,0
-0.17507327,0
-0.1750085,0
-0.17479214,0
-0.1746223,0
-0.17414737,0
-0.17412812,1
-0.17407954,1
-0.17402822,0
-0.17397293,0
-0.17386091,0
-0.17325413,0
-0.17324197,0
-0.1729871,0
-0.17282134,1
-0.17275941,0
-0.17273918,0
-0.17263603,0
-0.1725201,0
-0.17241734,1
-0.17241096,0
-0.17236567,0
-0.17236009,1
-0.17215878,0
-0.17199215,0
-0.17196214,0
-0.17195785,0
-0.17194295,0
-0.17188066,0
-0.17179045,0
-0.17176814,1
-0.17174721,0
-0.1716317,0
-0.17161572,0
-0.17159474,0
-0.17147717,1
-0.17141497,0
-0.17120744,0
-0.1709857,0
-0.17087126,0
-0.17081332,0
-0.1703271,0
-0.17002812,0
-0.16939855,0
-0.16919675,0
-0.16898137,0
-0.16894542,1
-0.16890848,0
-0.16881901,1
-0.16825032,0
-0.16775465,0
-0.16744542,0
-0.16742322,0
-0.16688761,0
-0.16677403,0
-0.16675016,0
-0.16671796,0
-0.16650319,0
-0.16644442,0
-0.16630134,0
-0.16560197,0
-0.16548626,0
-0.1654793,1
-0.16528589,0
-0.16525424,0
-0.16500194,1
-0.16484511,0
-0.16479611,0
-0.1646528,0
-0.16450444,0
-0.16439082,0
-0.16428232,0
-0.16415048,0
-0.16361618,0
-0.16351226,0
-0.16330324,0
-0.16323882,0
-0.16293567,0
-0.16272908,0
-0.16263741,0
-0.16254932,0
-0.16241808,1
-0.16217259,0
-0.16178948,0
-0.16163485,0
-0.161613,0
-0.16125269,0
-0.16118348,0
-0.16109896,0
-0.16103712,0
-0.16101056,0
-0.16080761,0
-0.16075206,0
-0.16052961,0
-0.1604886,0
-0.16046453,0
-0.16042829,0
-0.16042581,1
-0.16041888,0
-0.16041529,0
-0.16026527,0
-0.15998626,0
-0.15955937,0
-0.15948927,0
-0.1587821,0
-0.15876728,0
-0.15844741,1
-0.1584306,0
-0.15829003,1
-0.15782125,1
-0.15781832,0
-0.1577928,0
-0.1577115,0
-0.15744615,0
-0.15740412,0
-0.15712884,0
-0.15680592,0
-0.15666336,0
-0.15665397,0
-0.15649784,1
-0.15648699,0
-0.155808,0
-0.15575653,0
-0.155707,0
-0.1556637,0
-0.15563415,0
-0.15558766,1
-0.15538381,1
-0.15531099,0
-0.15527064,0
-0.15516299,0
-0.15512484,0
-0.15496525,0
-0.15490586,0
-0.15489972,0
-0.15480733,0
-0.15427506,0
-0.15419689,0
-0.15412852,0
-0.15405029,0
-0.15399686,0
-0.15367797,1
-0.15359071,1
-0.1535447,0
-0.15345053,0
-0.15334404,1
-0.15320069,0
-0.15316796,1
-0.15310419,0
-0.15261085,0
-0.1525222,0
-0.15249836,0
-0.1524831,1
-0.15244305,0
-0.15235949,0
-0.15235561,1
-0.15220475,0
-0.1521934,0
-0.15161511,0
-0.15156814,0
-0.15150052,1
-0.15105134,0
-0.15104666,0
-0.1509561,0
-0.15085453,0
-0.15052222,0
-0.15043616,0
-0.15040696,0
-0.15017627,0
-0.14986753,0
-0.14984912,0
-0.14978266,0
-0.14971179,0
-0.14956665,1
-0.14949955,0
-0.14947125,0
-0.14946559,0
-0.1493327,0
-0.1490562,0
-0.14905563,0
-0.14903882,1
-0.14884043,0
-0.14877495,0
-0.14858599,0
-0.14840391,0
-0.1482845,0
-0.14816695,0
-0.14815587,0
-0.1480403,1
-0.14792094,0
-0.1478968,0
-0.14787942,0
-0.14780557,0
-0.1477828,0
-0.14774776,1
-0.14741737,0
-0.1473752,0
-0.14736044,0
-0.14719623,1
-0.14710402,1
-0.14706373,0
-0.14690179,0
-0.14684561,1
-0.14662975,0
-0.14633244,0
-0.14629108,0
-0.1462547,0
-0.1457988,0
-0.1457129,0
-0.14556885,0
-0.14556462,0
-0.14538825,0
-0.14530627,0
-0.14522755,1
-0.1451801,0
-0.14515184,0
-0.14511937,0
-0.14511123,1
-0.1450179,1
-0.14495853,0
-0.14448044,0
-0.14441504,0
-0.14423895,0
-0.14383957,0
-0.14363697,1
-0.14352846,0
-0.14350915,1
-0.14343306,0
-0.1433968,0
-0.14315431,0
-0.14313233,1
-0.14299358,0
-0.14284822,0
-0.14256197,0
-0.14222427,0
-0.14195323,0
-0.14185303,0
-0.14178018,0
-0.14149877,0
-0.14148903,0
-0.1414818,0
-0.14147314,0
-0.14141464,0
-0.14113736,0
-0.14112884,1
-0.14105338,0
-0.14098011,0
-0.14093275,1
-0.14059228,0
-0.14058971,0
-0.14058708,1
-0.14045689,0
-0.14022109,0
-0.14013332,1
-0.14011423,1
-0.14004125,1
-0.13951813,0
-0.13917923,0
-0.1391391,0
-0.13865834,0
-0.13855338,0
-0.1385374,0
-0.13844293,0
-0.13824558,1
-0.13800192,0
-0.13793308,0
-0.13748622,0
-0.13744903,0
-0.1373789,0
-0.1371433,0
-0.13701737,0
-0.13671938,0
-0.13654599,0
-0.13643694,0
-0.13632706,0
-0.13624907,0
-0.13622336,0
-0.1361463,0
-0.13611752,0
-0.13593662,0
-0.1357624,1
-0.13571814,0
-0.1356955,0
-0.13568139,0
-0.13563153,0
-0.13499008,0
-0.13487321,1
-0.13481191,0
-0.1348035,0
-0.1346451,0
-0.13454172,0
-0.13393092,0
-0.13392812,0
-0.13389653,0
-0.13383204,0
-0.13381918,0
-0.13369453,0
-0.1335851,0
-0.133516,1
-0.13350749,0
-0.13343692,0
-0.13323039,1
-0.13321781,0
-0.13321607,1
-0.1330983,0
-0.13303983,0
-0.13276157,0
-0.13275051,1
-0.13242716,0
-0.13235894,0
-0.13228405,0
-0.13222224,0
-0.1318863,1
-0.13165116,0
-0.13133086,0
-0.1313008,0
-0.13113366,0
-0.13095134,0
-0.13086352,0
-0.13078287,0
-0.13048665,0
-0.13046536,0
-0.13045627,1
-0.1304326,0
-0.130344,0
-0.1303378,0
-0.13031147,1
-0.13028556,0
-0.13007826,0
-0.12995905,0
-0.12994862,0
-0.12994719,0
-0.12960646,0
-0.12958917,0
-0.12953345,0
-0.12939692,0
-0.12925532,0
-0.12911576,0
-0.12904298,0
-0.12903756,0
-0.12894441,0
-0.1287519,1
-0.12843138,0
-0.12842554,1
-0.12841481,1
-0.12836385,0
-0.12820321,0
-0.1280627,0
-0.12781894,0
-0.12770379,0
-0.12758255,0
-0.12755342,1
-0.12753323,0
-0.12734106,0
-0.1273143,0
-0.12723659,0
-0.1270604,0
-0.12691432,0
-0.12677719,0
-0.12667024,0
-0.12663049,0
-0.1261816,0
-0.12593365,0
-0.12557676,0
-0.12534803,0
-0.1250886,0
-0.12505296,0
-0.124792516,0
-0.124776475,0
-0.124614,0
-0.12448239,0
-0.12439132,0
-0.12432957,0
-0.12425826,0
-0.12397897,0
-0.123442456,0
-0.12330374,1
-0.12318361,1
-0.12304586,0
-0.12303102,0
-0.122965604,1
-0.12276137,0
-0.12263794,0
-0.12241745,0
-0.121992335,0
-0.12184787,0
-0.121681035,1
-0.121518075,0
-0.121359944,0
-0.12113449,0
-0.12105242,0
-0.12094857,0
-0.12081975,0
-0.12081058,0
-0.120702714,0
-0.12031838,0
-0.12007876,0
-0.11992097,0
-0.11981303,0
-0.11979902,0
-0.11979294,0
-0.119596004,0
-0.119470984,0
-0.11934726,0
-0.119336054,0
-0.119258165,0
-0.11917907,0
-0.119042724,0
-0.11904067,0
-0.11890793,0
-0.11890745,0
-0.11861169,0
-0.11857697,0
-0.11851472,0
-0.118175745,1
-0.11784483,0
-0.11783409,0
-0.11759019,0
-0.11736971,0
-0.11735666,0
-0.11728439,0
-0.11720002,0
-0.116802804,0
-0.116779596,0
-0.11671263,0
-0.116633385,0
-0.116243005,0
-0.11610457,0
-0.116098225,1
-0.115912095,0
-0.11572766,0
-0.115686715,0
-0.115606785,0
-0.11556661,0
-0.11507131,0
-0.114943266,0
-0.11493251,0
-0.114890575,0
-0.11485988,0
-0.11479026,0
-0.114712074,0
-0.114570975,0
-0.11456609,1
-0.11453509,0
-0.11443326,0
-0.11405868,0
-0.113823734,0
-0.11377275,0
-0.11360788,0
-0.113599956,0
-0.113495946,0
-0.113345586,0
-0.11311464,0
-0.113084674,0
-0.11300373,0
-0.112782955,0
-0.11273494,1
-0.11260183,0
-0.11235446,0
-0.112305045,0
-0.112238646,0
-0.112188056,0
-0.11211306,0
-0.11203772,0
-0.111880064,0
-0.11166453,0
-0.11128557,0
-0.111131296,1
-0.111001134,0
-0.110943675,0
-0.11090815,0
-0.11061631,0
-0.110556096,0
-0.1104073,1
-0.1104067,0
-0.11038178,0
-0.110352755,0
-0.11021584,1
-0.110164054,0
-0.110129535,0
-0.11010122,0
-0.110010326,0
-0.1098094,0
-0.10977158,0
-0.1097453,0
-0.10962278,1
-0.10929704,0
-0.10928342,0
-0.10917586,0
-0.108547844,0
-0.10853982,0
-0.10826272,0
-0.10805166,0
-0.10760629,0
-0.107399195,0
-0.10719153,0
-0.10699323,0
-0.106833026,0
-0.10661948,0
-0.10635316,0
-0.10626304,1
-0.10621673,0
-0.106044546,1
-0.10580499,0
-0.10573968,0
-0.10552432,0
-0.10499694,0
-0.10464206,0
-0.10437914,0
-0.10428193,0
-0.10377605,1
-0.10362573,0
-0.103502125,0
-0.10339071,1
-0.10336208,0
-0.10330403,0
-0.10328531,0
-0.10325859,0
-0.10299064,1
-0.10287094,0
-0.10261464,1
-0.10259137,0
-0.102148384,0
-0.10212985,0
-0.10181841,1
-0.101708055,0
-0.101669885,0
-0.10163504,0
-0.10143292,0
-0.10103891,0
-0.1010223,0
-0.100988925,0
-0.10091287,0
-0.10067193,0
-0.10063499,1
-0.100492656,1
-0.10032049,0
-0.100177884,0
-0.099733606,0
-0.09972727,0
-0.099621475,0
-0.09956795,0
-0.099559516,0
-0.099522054,0
-0.09939039,0
-0.09936744,1
-0.09929657,0
-0.09914386,0
-0.09907287,0
-0.098631024,0
-0.09862402,0
-0.09848894,0
-0.0983817,0
-0.09837741,0
-0.09819487,1
-0.097882345,0
-0.09787488,0
-0.09777537,0
-0.09773302,0
-0.09760857,0
-0.09750238,0
-0.09748737,1
-0.09745911,0
-0.097415894,0
-0.09733495,0
-0.097216725,0
-0.097179055,1
-0.0970256,1
-0.09699273,1
-0.09675479,0
-0.09645909,0
-0.09642077,0
-0.09636402,0
-0.09633002,0
-0.09618255,0
-0.09609957,0
-0.09597131,0
-0.09594616,0
-0.09592642,0
-0.09583521,0
-0.095787644,0
-0.095613874,0
-0.095578134,0
-0.09549546,0
-0.09539387,0
-0.09531772,0
-0.09509349,0
-0.09495449,0
-0.09486444,0
-0.094640404,0
-0.09461311,0
-0.09454289,0
-0.094273746,0
-0.094199836,0
-0.094145074,0
-0.0938119,0
-0.09378546,0
-0.09354319,0
-0.0934822,0
-0.093447834,0
-0.093299,0
-0.0927434,0
-0.09273136,1
-0.092518546,0
-0.09248271,0
-0.09230453,0
-0.0922979,0
-0.092275955,0
-0.09227083,0
-0.09226501,0
-0.09224406,0
-0.09222709,0
-0.09186518,0
-0.09184292,0
-0.091834374,1
-0.09166916,0
-0.09161684,0
-0.09161177,0
-0.091570266,0
-0.091489494,1
-0.09138179,0
-0.09135152,0
-0.09123108,1
-0.09109928,0
-0.09086549,0
-0.09074104,1
-0.09065084,0
-0.09047222,0
-0.09041363,0
-0.09014776,0
-0.0901224,1
-0.09002167,0
-0.09001714,0
-0.08997339,1
-0.089915484,0
-0.08985305,0
-0.08962038,0
-0.08960861,0
-0.08956677,0
-0.089392245,1
-0.08929223,0
-0.0890131,0
-0.08888425,0
-0.08884859,0
-0.08881888,0
-0.08871055,0
-0.08869298,0
-0.088456616,1
-0.08830309,0
-0.08814722,1
-0.08808048,1
-0.08801672,0
-0.08800006,0
-0.08785355,0
-0.087833814,1
-0.08777055,0
-0.087563574,0
-0.087492794,1
-0.087453276,0
-0.08744538,0
-0.08735666,0
-0.08702302,0
-0.08701977,0
-0.08671357,0
-0.086643904,0
-0.086600184,0
-0.08654475,0
-0.086532116,0
-0.086415134,0
-0.08628467,0
-0.08625507,0
-0.086193144,0
-0.08605987,0
-0.08602637,0
-0.08598548,1
-0.085822135,0
-0.0857048,0
-0.085639805,1
-0.08552925,0
-0.08540976,0
-0.085270196,0
-0.08521238,0
-0.08500481,0
-0.08498074,0
-0.08483106,0
-0.08477813,0
-0.0846441,0
-0.084626585,0
-0.08429456,0
-0.08428642,0
-0.08424643,0
-0.08413994,0
-0.083812445,0
-0.083693825,0
-0.083145574,1
-0.08312833,0
-0.08294129,0
-0.08281237,0
-0.08257067,0
-0.08255434,0
-0.08226526,0
-0.081928015,0
-0.0818754,0
-0.08156741,0
-0.08156741,0
-0.08152041,0
-0.08148831,0
-0.08148166,0
-0.081463456,0
-0.08143613,0
-0.08138955,0
-0.081269026,0
-0.08120245,1
-0.081187606,0
-0.08118081,0
-0.080914974,0
-0.08090325,0
-0.08087313,0
-0.08066795,0
-0.08052766,0
-0.08042154,0
-0.079989076,0
-0.07994318,0
-0.0799008,0
-0.07951027,0
-0.07947177,0
-0.07942566,0
-0.07928723,0
-0.078973636,0
-0.07892957,0
-0.07879901,0
-0.07872668,0
-0.07867223,1
-0.07864957,0
-0.078636914,0
-0.07858609,0
-0.07858169,0
-0.078571916,0
-0.07853052,0
-0.07840249,0
-0.07839471,0
-0.07835274,1
-0.078315675,0
-0.07826191,0
-0.07817876,0
-0.07814881,0
-0.07812059,0
-0.07780512,0
-0.077797115,0
-0.077671885,0
-0.07757491,0
-0.077492595,1
-0.07727933,0
-0.07721992,0
-0.077044114,0
-0.07703751,0
-0.07697639,0
-0.07690835,0
-0.0768708,0
-0.07685423,0
-0.076655924,0
-0.07637429,0
-0.07625124,0
-0.07621384,0
-0.07620114,0
-0.076192856,0
-0.076190144,0
-0.076072335,0
-0.07583997,0
